__time,/mpc/computation/data,/mpc/horizon_prediction/data,/state/odom_pose/orientation/pitch,/state/odom_pose/orientation/roll,/state/odom_pose/orientation/w,/state/odom_pose/orientation/x,/state/odom_pose/orientation/y,/state/odom_pose/orientation/yaw,/state/odom_pose/orientation/z,/state/odom_pose/position/x,/state/odom_pose/position/y,/state/odom_pose/position/z,/state/odom_twist/angular/x,/state/odom_twist/angular/y,/state/odom_twist/angular/z,/state/odom_twist/linear/x,/state/odom_twist/linear/y,/state/odom_twist/linear/z,/state/ref_pose/orientation/pitch,/state/ref_pose/orientation/roll,/state/ref_pose/orientation/w,/state/ref_pose/orientation/x,/state/ref_pose/orientation/y,/state/ref_pose/orientation/yaw,/state/ref_pose/orientation/z,/state/ref_pose/position/x,/state/ref_pose/position/y,/state/ref_pose/position/z,/state/ref_twist/angular/x,/state/ref_twist/angular/y,/state/ref_twist/angular/z,/state/ref_twist/linear/x,/state/ref_twist/linear/y,/state/ref_twist/linear/z
550.610000,292502484.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-3.031460851,-3.508371368,-0.746168843,0.000000000,0.000000000,0.000000000,0.000000000,1.098689685,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-3.014441219,-3.383188641,-0.740528675,0.000000000,0.000000000,0.000000000,0.000000000,1.053087347,0.000000000,0.000000000
550.742000,231755839.000000000,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.950594330,0.000000000,0.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.977367612,0.000000000,0.000000000
550.744000,,12.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.991938559,-3.638601910,-0.770276729,0.000000000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.997759162,-3.600549592,-0.769250407,0.000000000,,,,,,
550.880000,242080741.000000000,12.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.972563173,-3.760741862,-0.794069084,0.000000000,0.000000000,0.000000000,0.000000000,1.017171766,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.961642084,-3.691840271,-0.790560208,0.000000000,0.000000000,0.000000000,0.000000000,0.949369348,0.000000000,0.000000000
551.073000,320800843.000000000,13.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.999436803,-3.943675754,-0.817048079,0.000000000,0.000000000,0.000000000,0.000000000,0.982896996,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.993644934,-3.894343664,-0.815974159,0.000000000,0.000000000,0.000000000,0.000000000,0.995471585,0.000000000,0.000000000
551.230000,265528860.000000000,14.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.969198000,-4.103006799,-0.849104385,0.000000000,0.000000000,0.000000000,0.000000000,0.940967997,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.993644934,-3.894343664,-0.815974159,0.000000000,0.000000000,0.000000000,0.000000000,0.995471585,0.000000000,0.000000000
551.418000,322252619.000000000,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.545096130,0.000000000,0.000000000,,,,,,,,,,,,,,,,
551.419000,,14.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.910394759,-4.247191505,-0.885909191,0.000000000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.959744746,-4.175292056,-0.867350446,0.000000000,0.000000000,0.000000000,0.000000000,0.780071806,0.000000000,0.000000000
551.730000,543692167.000000000,22.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.775514749,-4.358418386,-0.946262419,0.000000000,0.000000000,0.000000000,0.000000000,0.435662608,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.793308416,-4.318952576,-0.940928503,0.000000000,0.000000000,0.000000000,0.000000000,0.404331791,0.000000000,0.000000000
551.860000,262774421.000000000,14.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.757697330,-4.428366241,-0.978407550,0.000000000,0.000000000,0.000000000,0.000000000,0.608166568,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.747316068,-4.395031411,-0.978310099,0.000000000,0.000000000,0.000000000,0.000000000,0.569947794,0.000000000,0.000000000
552.009000,294032187.000000000,13.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.758283061,-4.515825740,-1.013465224,0.000000000,0.000000000,0.000000000,0.000000000,0.644529247,0.000000000,0.000000000,,,,,,,,,,,,,,,,
552.010000,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.742291067,-4.450731254,-1.001106852,0.000000000,0.000000000,0.000000000,0.000000000,0.661401638,0.000000000,0.000000000
552.200000,279977588.000000000,13.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.760854580,-4.647034051,-1.065432270,0.000000000,0.000000000,0.000000000,0.000000000,0.836847392,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.743404424,-4.568502089,-1.052635169,0.000000000,0.000000000,0.000000000,0.000000000,0.761967500,0.000000000,0.000000000
552.413000,335068128.000000000,15.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.988719289,0.000000000,0.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.853852096,0.000000000,0.000000000
552.414000,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.766483223,-4.821648118,-1.133092648,0.000000000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.750677188,-4.697774698,-1.103371439,0.000000000,,,,,,
552.564000,254069086.000000000,12.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.766745611,-4.960867144,-1.187664157,0.000000000,0.000000000,0.000000000,0.000000000,1.040453845,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.749137381,-4.873714754,-1.166470844,0.000000000,0.000000000,0.000000000,0.000000000,1.008461235,0.000000000,0.000000000
552.744000,271462647.000000000,13.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.803168201,-5.140008344,-1.247829867,0.000000000,0.000000000,0.000000000,0.000000000,1.039539828,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.786027668,-5.078944534,-1.233295593,0.000000000,0.000000000,0.000000000,0.000000000,1.042516761,0.000000000,0.000000000
552.909000,275590068.000000000,12.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.859717301,-5.304193326,-1.290470739,0.000000000,0.000000000,0.000000000,0.000000000,1.058394735,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.800781638,-5.186679425,-1.266170441,0.000000000,0.000000000,0.000000000,0.000000000,1.051849933,0.000000000,0.000000000
553.065000,250189087.000000000,13.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.881316601,-5.471882305,-1.332065215,0.000000000,0.000000000,0.000000000,0.000000000,0.926857692,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.872143116,-5.404153026,-1.314324798,0.000000000,0.000000000,0.000000000,0.000000000,0.974561407,0.000000000,0.000000000
553.252000,304080243.000000000,16.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.894490897,-5.637110766,-1.371906836,0.000000000,0.000000000,0.000000000,0.000000000,0.902624957,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.896742134,-5.604825825,-1.361457261,0.000000000,0.000000000,0.000000000,0.000000000,0.969722357,0.000000000,0.000000000
553.476000,317292599.000000000,14.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.901971472,-5.836905807,-1.419320386,0.000000000,0.000000000,0.000000000,0.000000000,0.910119247,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.909509696,-5.803204411,-1.416226588,0.000000000,0.000000000,0.000000000,0.000000000,0.962315848,0.000000000,0.000000000
553.699000,,15.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.869087491,-6.019454636,-1.472888514,0.000000000,,,,,,,,,,,,,,,,,,,,,,
553.700000,308607925.000000000,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.778515026,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.901165426,-5.975459346,-1.449983837,0.000000000,0.000000000,0.000000000,0.000000000,0.835430006,0.000000000,0.000000000
553.995000,430308824.000000000,15.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.751433616,-6.221787035,-1.565841225,0.000000000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.802462976,-6.170692931,-1.522236111,0.000000000,0.000000000,0.000000000,0.000000000,0.737164011,0.000000000,0.000000000
554.010000,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.736356865,0.000000000,0.000000000,,,,,,,,,,,,,,,,
554.247000,356609352.000000000,15.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.634989633,-6.372656171,-1.665978969,0.000000000,0.000000000,0.000000000,0.000000000,0.801303626,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.668925068,-6.342260571,-1.625786507,0.000000000,0.000000000,0.000000000,0.000000000,0.717731508,0.000000000,0.000000000
554.458000,281797977.000000000,15.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.578785102,-6.500810292,-1.757218851,0.000000000,0.000000000,0.000000000,0.000000000,0.816848804,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.607229678,-6.449018657,-1.696756123,0.000000000,0.000000000,0.000000000,0.000000000,0.756715683,0.000000000,0.000000000
554.699000,313927700.000000000,13.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.501916482,-6.646138669,-1.877034844,0.000000000,0.000000000,0.000000000,0.000000000,0.756877889,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.549104107,-6.558643267,-1.780082702,0.000000000,0.000000000,0.000000000,0.000000000,0.752728461,0.000000000,0.000000000
554.942000,321346769.000000000,15.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.401378928,-6.768818578,-2.008837230,0.000000000,0.000000000,0.000000000,0.000000000,0.808909898,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.416404679,-6.704338899,-1.939403183,0.000000000,0.000000000,0.000000000,0.000000000,0.777569273,0.000000000,0.000000000
555.170000,342559610.000000000,15.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.347541763,-6.888303396,-2.142289769,0.000000000,0.000000000,0.000000000,0.000000000,0.778581780,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.358758465,-6.808741228,-2.066275777,0.000000000,0.000000000,0.000000000,0.000000000,0.824313143,0.000000000,0.000000000
555.361000,276521333.000000000,14.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.298181910,-6.981541786,-2.260260488,0.000000000,0.000000000,0.000000000,0.000000000,0.789184267,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.304926252,-6.909031251,-2.187115254,0.000000000,0.000000000,0.000000000,0.000000000,0.765600401,0.000000000,0.000000000
555.555000,274009844.000000000,14.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.257889898,-7.069497569,-2.379565895,0.000000000,0.000000000,0.000000000,0.000000000,0.745279061,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.258948766,-7.004963217,-2.311497604,0.000000000,0.000000000,0.000000000,0.000000000,0.782609217,0.000000000,0.000000000
555.802000,331704431.000000000,14.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.195905600,-7.182629932,-2.552892090,0.000000000,0.000000000,0.000000000,0.000000000,0.736390656,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.221319666,-7.103373892,-2.443785876,0.000000000,0.000000000,0.000000000,0.000000000,0.773932657,0.000000000,0.000000000
556.003000,292254138.000000000,15.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.131454217,-7.239288611,-2.668020795,0.000000000,0.000000000,0.000000000,0.000000000,0.671603421,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.158827218,-7.183443280,-2.574492135,0.000000000,0.000000000,0.000000000,0.000000000,0.689339300,0.000000000,0.000000000
556.240000,342087984.000000000,15.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.014099233,-7.300531693,-2.844888008,0.000000000,0.000000000,0.000000000,0.000000000,0.780775684,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.043906974,-7.263625050,-2.766088679,0.000000000,0.000000000,0.000000000,0.000000000,0.716043580,0.000000000,0.000000000
556.392000,228534159.000000000,12.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-1.997199669,-7.341056382,-2.945307498,0.000000000,0.000000000,0.000000000,0.000000000,0.792249287,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-1.994342806,-7.285044169,-2.834121637,0.000000000,0.000000000,0.000000000,0.000000000,0.768020587,0.000000000,0.000000000
556.568000,249967368.000000000,12.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-1.980877061,-7.393776014,-3.076946743,0.000000000,0.000000000,0.000000000,0.000000000,0.992672637,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-1.995300105,-7.319287461,-2.905613457,0.000000000,0.000000000,0.000000000,0.000000000,0.839113833,0.000000000,0.000000000
