__time,/move_base/cmd_vel_throttle/angular/x,/move_base/cmd_vel_throttle/angular/y,/move_base/cmd_vel_throttle/angular/z,/move_base/cmd_vel_throttle/linear/x,/move_base/cmd_vel_throttle/linear/y,/move_base/cmd_vel_throttle/linear/z,/state/odom_pose/orientation/pitch,/state/odom_pose/orientation/roll,/state/odom_pose/orientation/w,/state/odom_pose/orientation/x,/state/odom_pose/orientation/y,/state/odom_pose/orientation/yaw,/state/odom_pose/orientation/z,/state/odom_pose/position/x,/state/odom_pose/position/y,/state/odom_pose/position/z,/state/odom_twist/angular/x,/state/odom_twist/angular/y,/state/odom_twist/angular/z,/state/odom_twist/linear/x,/state/odom_twist/linear/y,/state/odom_twist/linear/z,/state/ref_pose/orientation/pitch,/state/ref_pose/orientation/roll,/state/ref_pose/orientation/w,/state/ref_pose/orientation/x,/state/ref_pose/orientation/y,/state/ref_pose/orientation/yaw,/state/ref_pose/orientation/z,/state/ref_pose/position/x,/state/ref_pose/position/y,/state/ref_pose/position/z,/state/ref_twist/angular/x,/state/ref_twist/angular/y,/state/ref_twist/angular/z,/state/ref_twist/linear/x,/state/ref_twist/linear/y,/state/ref_twist/linear/z
551.388000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551.589000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551.787000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551.889000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552.089000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552.288000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552.388000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552.591000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552.788000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552.986000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553.147000,0.000000000,0.000000000,0.699892870,0.082326166,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553.286000,0.000000000,0.000000000,-0.699892870,-0.010000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553.392000,0.000000000,0.000000000,0.162431393,0.168238666,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553.410000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-3.041015416,-0.179575727,-0.026490304,0.000000000,0.000000000,0.000000000,0.000000000,0.071460614,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-3.041810660,-0.177376101,-0.030314565,0.000000000,0.000000000,0.000000000,0.000000000,-0.001365964,0.000000000,0.000000000
553.544000,0.000000000,0.000000000,0.114243415,0.382486695,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553.643000,0.000000000,0.000000000,0.104003621,0.518453641,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553.676000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-3.019068345,-0.248137079,-0.038938205,0.000000000,0.000000000,0.000000000,0.000000000,0.461228945,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-3.026941110,-0.213563164,-0.053808100,0.000000000,0.000000000,0.000000000,0.000000000,0.370770950,0.000000000,0.000000000
553.804000,0.000000000,0.000000000,0.090206264,0.743627332,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553.881000,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.698330611,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-3.001616001,-0.296543814,-0.059713679,0.000000000,0.000000000,0.000000000,0.000000000,0.640965133,0.000000000,0.000000000
553.882000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.991595039,-0.363181996,-0.060416672,0.000000000,,,,,,,,,,,,,,,,,,,,,,
553.940000,0.000000000,0.000000000,0.084436925,0.870233263,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554.102000,0.000000000,0.000000000,0.058078432,1.075702442,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554.132000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.949900869,-0.568248736,-0.104647267,0.000000000,0.000000000,0.000000000,0.000000000,0.982581207,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.965046741,-0.492170198,-0.110413826,0.000000000,,,,,,
554.133000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.896882325,0.000000000,0.000000000
554.235000,0.000000000,0.000000000,0.052648674,1.166512718,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554.343000,0.000000000,0.000000000,0.051283802,1.163781793,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554.402000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.906191269,-0.842176083,-0.173513753,0.000000000,0.000000000,0.000000000,0.000000000,1.137373720,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.913251997,-0.792868457,-0.177612707,0.000000000,0.000000000,0.000000000,0.000000000,1.138376945,0.000000000,0.000000000
554.447000,0.000000000,0.000000000,0.056817356,1.165451807,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554.549000,0.000000000,0.000000000,0.048001185,1.152566946,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554.629000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.843907834,-1.096647099,-0.257960092,0.000000000,0.000000000,0.000000000,0.000000000,1.145222529,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.856736721,-1.010881498,-0.239312539,0.000000000,0.000000000,0.000000000,0.000000000,1.112194707,0.000000000,0.000000000
554.688000,0.000000000,0.000000000,0.010320722,1.166384352,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554.795000,0.000000000,0.000000000,0.001105403,1.165561597,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554.881000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.834064222,-1.372139381,-0.347149700,0.000000000,0.000000000,0.000000000,0.000000000,1.167270498,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.839067068,-1.285196143,-0.328135955,0.000000000,0.000000000,0.000000000,0.000000000,1.166292776,0.000000000,0.000000000
554.896000,0.000000000,0.000000000,-0.003792323,1.166814649,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555.047000,0.000000000,0.000000000,0.005299484,1.161241510,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555.123000,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.161575961,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.832132889,-1.547946568,-0.411735749,0.000000000,0.000000000,0.000000000,0.000000000,1.161489485,0.000000000,0.000000000
555.139000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.827969198,-1.634750479,-0.432905604,0.000000000,,,,,,,,,,,,,,,,,,,,,,
555.192000,0.000000000,0.000000000,-0.003992881,1.095020877,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555.298000,0.000000000,0.000000000,-0.016229317,1.163655846,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555.359000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.829771372,-1.897183181,-0.517594102,0.000000000,0.000000000,0.000000000,0.000000000,1.161681758,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.833336737,-1.829185878,-0.498873193,0.000000000,0.000000000,0.000000000,0.000000000,1.164142609,0.000000000,0.000000000
555.444000,0.000000000,0.000000000,0.004647754,1.068659910,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555.588000,0.000000000,0.000000000,0.229328514,1.181529750,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555.590000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.824257539,-2.145952717,-0.600234239,0.000000000,0.000000000,0.000000000,0.000000000,1.161006944,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.825240928,-2.037840974,-0.572493222,0.000000000,0.000000000,0.000000000,0.000000000,1.094002447,0.000000000,0.000000000
555.696000,0.000000000,0.000000000,-0.031078586,1.160911672,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555.804000,0.000000000,0.000000000,-0.036123344,1.159690945,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555.833000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.838422114,-2.411768948,-0.682394607,0.000000000,0.000000000,0.000000000,0.000000000,1.160046230,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.839083197,-2.326502299,-0.658111845,0.000000000,0.000000000,0.000000000,0.000000000,1.148269424,0.000000000,0.000000000
555.950000,0.000000000,0.000000000,-0.038877941,1.156888459,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556.092000,0.000000000,0.000000000,-0.028713952,1.160999337,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556.109000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.860737472,-2.723799696,-0.771437987,0.000000000,0.000000000,0.000000000,0.000000000,1.159485819,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.863342145,-2.688048784,-0.755370326,0.000000000,0.000000000,0.000000000,0.000000000,1.156857065,0.000000000,0.000000000
556.246000,0.000000000,0.000000000,-0.022388778,1.160891686,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556.321000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.865408340,-2.958298993,-0.837662022,0.000000000,0.000000000,0.000000000,0.000000000,1.158803265,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.866571902,-2.900028131,-0.815187972,0.000000000,0.000000000,0.000000000,0.000000000,1.149307169,0.000000000,0.000000000
556.389000,0.000000000,0.000000000,-0.000874927,1.165604701,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556.492000,0.000000000,0.000000000,-0.012794707,1.161251731,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556.580000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.867254132,-3.249383818,-0.919756849,0.000000000,0.000000000,0.000000000,0.000000000,1.159915991,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.867247106,-3.179987902,-0.895094211,0.000000000,0.000000000,0.000000000,0.000000000,1.163456186,0.000000000,0.000000000
556.601000,0.000000000,0.000000000,-0.008138428,1.165364020,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556.745000,0.000000000,0.000000000,-0.001644210,1.165882074,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556.846000,0.000000000,0.000000000,0.311730834,1.176999780,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556.860000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.866736630,-3.563624373,-1.008236727,0.000000000,0.000000000,0.000000000,0.000000000,1.165547254,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.869414395,-3.517105277,-0.985997853,0.000000000,,,,,,
556.861000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.166333689,0.000000000,0.000000000
556.991000,0.000000000,0.000000000,-0.004650285,1.196376764,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557.062000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.842974782,-3.786490895,-1.079776000,0.000000000,0.000000000,0.000000000,0.000000000,1.196641654,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.845619374,-3.739233479,-1.055069239,0.000000000,0.000000000,0.000000000,0.000000000,1.192335003,0.000000000,0.000000000
557.134000,0.000000000,0.000000000,0.000455265,1.147590348,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557.237000,0.000000000,0.000000000,-0.021628760,1.158633680,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557.313000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.844777274,-4.065159826,-1.165276185,0.000000000,0.000000000,0.000000000,0.000000000,1.157663319,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.845427787,-4.019419587,-1.139817533,0.000000000,0.000000000,0.000000000,0.000000000,1.166330401,0.000000000,0.000000000
557.345000,0.000000000,0.000000000,-0.034513995,1.108015898,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557.447000,0.000000000,0.000000000,-0.014680082,1.162319671,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557.538000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.843602712,-4.310512924,-1.241454280,0.000000000,0.000000000,0.000000000,0.000000000,1.121020791,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.843573535,-4.236382144,-1.210004577,0.000000000,0.000000000,0.000000000,0.000000000,1.051083617,0.000000000,0.000000000
557.591000,0.000000000,0.000000000,-0.002702940,1.163018102,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557.736000,0.000000000,0.000000000,0.008235425,1.167346152,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557.801000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.844481399,-4.599591287,-1.329467521,0.000000000,0.000000000,0.000000000,0.000000000,1.167043498,0.000000000,0.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.169947620,0.000000000,0.000000000
557.803000,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.847434413,-4.567846385,-1.311578045,0.000000000,,,,,,
557.843000,0.000000000,0.000000000,0.014945801,1.169561384,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557.945000,0.000000000,0.000000000,0.019718912,1.189600435,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558.007000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.819029865,-4.831420514,-1.409953968,0.000000000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.823721206,-4.792820074,-1.387825253,0.000000000,0.000000000,0.000000000,0.000000000,1.196657047,0.000000000,0.000000000
558.008000,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.188314964,0.000000000,0.000000000,,,,,,,,,,,,,,,,
558.094000,0.000000000,0.000000000,0.034788223,1.185664923,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558.238000,0.000000000,0.000000000,0.021042431,1.185770930,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558.388000,0.000000000,0.000000000,0.032973562,1.178924516,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558.495000,0.000000000,0.000000000,0.034344191,1.170507660,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558.575000,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.169913308,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.754386058,-5.396533319,-1.626407438,0.000000000,0.000000000,0.000000000,0.000000000,1.171388228,0.000000000,0.000000000
558.577000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.746598068,-5.441426375,-1.656713794,0.000000000,,,,,,,,,,,,,,,,,,,,,,
558.638000,0.000000000,0.000000000,0.067356503,1.179856906,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558.793000,0.000000000,0.000000000,0.070364856,1.157977040,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558.858000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.706195244,-5.714690159,-1.786749846,0.000000000,0.000000000,0.000000000,0.000000000,1.144572238,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.710900907,-5.712500997,-1.775418285,0.000000000,0.000000000,0.000000000,0.000000000,1.151099809,0.000000000,0.000000000
558.898000,0.000000000,0.000000000,0.064444268,1.185701928,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559.038000,0.000000000,0.000000000,0.078981233,1.187775773,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559.140000,0.000000000,0.000000000,0.085448336,1.189126079,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559.149000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.617714579,-6.028278769,-1.973347197,0.000000000,0.000000000,0.000000000,0.000000000,1.116703210,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.625711986,-6.002558364,-1.950074103,0.000000000,0.000000000,0.000000000,0.000000000,1.146335019,0.000000000,0.000000000
559.251000,0.000000000,0.000000000,0.090099421,1.189776324,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559.395000,0.000000000,0.000000000,0.102306705,1.179176515,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
