__time,/mpc/computation/data,/mpc/horizon_prediction/data,/state/odom_pose/orientation/pitch,/state/odom_pose/orientation/roll,/state/odom_pose/orientation/w,/state/odom_pose/orientation/x,/state/odom_pose/orientation/y,/state/odom_pose/orientation/yaw,/state/odom_pose/orientation/z,/state/odom_pose/position/x,/state/odom_pose/position/y,/state/odom_pose/position/z,/state/ref_pose/orientation/pitch,/state/ref_pose/orientation/roll,/state/ref_pose/orientation/w,/state/ref_pose/orientation/x,/state/ref_pose/orientation/y,/state/ref_pose/orientation/yaw,/state/ref_pose/orientation/z,/state/ref_pose/position/x,/state/ref_pose/position/y,/state/ref_pose/position/z,/state/ref_twist/angular/x,/state/ref_twist/angular/y,/state/ref_twist/angular/z,/state/ref_twist/linear/x,/state/ref_twist/linear/y,/state/ref_twist/linear/z
550.761000,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.816743331,-6.787687630,-10.259455823,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.844707941,-6.861577122,-10.187778347,0.000000000,,,,,,
550.871000,,8.000000000,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.767603112,0.000000000,0.000000000
550.872000,168037977.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.769771554,-6.716797139,-10.315316411,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.812691741,-6.787684783,-10.244887031,0.000000000,,,,,,
550.991000,184654364.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.711171311,-6.628770552,-10.376589015,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.725561706,-6.654227232,-10.348055721,0.000000000,0.000000000,0.000000000,0.000000000,0.794619264,0.000000000,0.000000000
551.083000,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.685151361,-6.588060616,-10.404469649,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.682037970,-6.602720778,-10.380492692,0.000000000,0.000000000,0.000000000,0.000000000,0.834702632,0.000000000,0.000000000
551.084000,149320057.000000000,8.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
551.143000,94537915.000000000,4.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.686192644,-6.529244888,-10.454026854,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.682037970,-6.602720778,-10.380492692,0.000000000,0.000000000,0.000000000,0.000000000,0.834702632,0.000000000,0.000000000
551.296000,237046423.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.706552101,-6.453531848,-10.523854369,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.710245160,-6.488442021,-10.497948058,0.000000000,0.000000000,0.000000000,0.000000000,0.718097895,0.000000000,0.000000000
551.446000,220122914.000000000,11.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.721300556,-6.373522684,-10.597275075,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.716157696,-6.447345688,-10.539034845,0.000000000,0.000000000,0.000000000,0.000000000,0.607102901,0.000000000,0.000000000
551.603000,242990291.000000000,13.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
551.605000,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.707995305,-6.310071377,-10.647624404,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.719343730,-6.354198685,-10.617064644,0.000000000,0.000000000,0.000000000,0.000000000,0.535228559,0.000000000,0.000000000
551.814000,311708561.000000000,13.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.671487631,-6.214094388,-10.715055766,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.695322519,-6.268541198,-10.687832230,0.000000000,0.000000000,0.000000000,0.000000000,0.485485523,0.000000000,0.000000000
551.956000,244780824.000000000,12.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.637896307,-6.160934041,-10.746897912,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.672160151,-6.232678398,-10.719012916,0.000000000,0.000000000,0.000000000,0.000000000,0.445992680,0.000000000,0.000000000
552.111000,244080018.000000000,11.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.584378198,-6.102864902,-10.773834448,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.626031587,-6.157006114,-10.765094575,0.000000000,0.000000000,0.000000000,0.000000000,0.369609216,0.000000000,0.000000000
552.272000,237226487.000000000,11.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.591341954,-6.113938199,-10.778882599,0.000000000,0.000000000,0.000000000,0.000000000,0.432395933,0.000000000,0.000000000
552.277000,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.543533911,-6.042213489,-10.802075579,0.000000000,,,,,,,,,,,,,,,,
552.451000,240028370.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,
552.452000,,11.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.493616776,-5.989418261,-10.821325261,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.537273103,-6.055456230,-10.800711552,0.000000000,,,,,,
552.453000,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.371646590,0.000000000,0.000000000
552.598000,232866171.000000000,11.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.437870590,-5.917374909,-10.844904693,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.476303749,-5.983383552,-10.828447377,0.000000000,0.000000000,0.000000000,0.000000000,0.418411094,0.000000000,0.000000000
552.749000,237847088.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.410859819,-5.847835919,-10.869707261,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.441849584,-5.952888375,-10.835347561,0.000000000,0.000000000,0.000000000,0.000000000,0.478433664,0.000000000,0.000000000
552.750000,,10.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
552.875000,,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.384309119,-5.790767948,-10.888342281,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.430221000,-5.918548026,-10.850083799,0.000000000,0.000000000,0.000000000,0.000000000,0.514606486,0.000000000,0.000000000
552.880000,195111639.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,
553.013000,213834924.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.338911244,-5.734610276,-10.901211242,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.377510386,-5.816948477,-10.879772445,0.000000000,0.000000000,0.000000000,0.000000000,0.449694703,0.000000000,0.000000000
553.150000,210433299.000000000,11.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.298265717,-5.663597556,-10.915752623,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.339702062,-5.786074313,-10.879358344,0.000000000,0.000000000,0.000000000,0.000000000,0.459619897,0.000000000,0.000000000
553.327000,271021533.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.248216760,-5.566682339,-10.932997592,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.287821911,-5.700067080,-10.895438496,0.000000000,0.000000000,0.000000000,0.000000000,0.534430914,0.000000000,0.000000000
553.447000,190851226.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.233162224,-5.492371970,-10.947635603,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.256606439,-5.626251069,-10.911691868,0.000000000,0.000000000,0.000000000,0.000000000,0.611963094,0.000000000,0.000000000
553.612000,252448652.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.195477499,-5.372786311,-10.965559056,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.227560420,-5.480241754,-10.943187929,0.000000000,0.000000000,0.000000000,0.000000000,0.696859683,0.000000000,0.000000000
553.759000,210579760.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.184760552,-5.265009853,-10.983725840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.217560761,-5.393115758,-10.972075249,0.000000000,0.000000000,0.000000000,0.000000000,0.777274335,0.000000000,0.000000000
553.934000,278883717.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.158024772,-5.105570165,-11.006076277,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.202547650,-5.237181265,-11.004940880,0.000000000,0.000000000,0.000000000,0.000000000,0.893939838,0.000000000,0.000000000
554.044000,169161695.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.146636647,-4.996136012,-11.020291104,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.183548634,-5.148006230,-11.017293086,0.000000000,0.000000000,0.000000000,0.000000000,0.984290696,0.000000000,0.000000000
554.160000,162678082.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.135849451,-4.891043140,-11.033147909,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.161412370,-5.009778344,-11.042121142,0.000000000,0.000000000,0.000000000,0.000000000,1.060951607,0.000000000,0.000000000
554.333000,263164125.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,
554.437000,173606026.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.125368236,-4.575340059,-11.070919309,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.127349575,-4.645232828,-11.095256783,0.000000000,,,,,,
554.438000,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.163769771,0.000000000,0.000000000
554.524000,170352855.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.126326024,-4.458310478,-11.085856450,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.125729157,-4.503201291,-11.112315109,0.000000000,0.000000000,0.000000000,0.000000000,1.165587869,0.000000000,0.000000000
554.628000,179041043.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.127104211,-4.341481317,-11.101002541,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.115741946,-4.371211235,-11.116071281,0.000000000,0.000000000,0.000000000,0.000000000,1.168216513,0.000000000,0.000000000
554.746000,170685330.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.127599961,-4.201533398,-11.118999560,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.107731497,-4.253806690,-11.113257990,0.000000000,0.000000000,0.000000000,0.000000000,1.172935157,0.000000000,0.000000000
554.880000,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.125939027,-4.050848845,-11.137879785,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.100566814,-3.996811489,-11.128743261,0.000000000,0.000000000,0.000000000,0.000000000,1.161802802,0.000000000,0.000000000
554.881000,238401107.000000000,8.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
555.014000,,8.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
555.015000,188585501.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.119241807,-3.886166368,-11.156854508,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.092233886,-3.868621484,-11.129893975,0.000000000,0.000000000,0.000000000,0.000000000,1.197352142,0.000000000,0.000000000
555.130000,185692752.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.116583860,-3.757680654,-11.171600100,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.093035694,-3.765247030,-11.141950628,0.000000000,0.000000000,0.000000000,0.000000000,1.164045986,0.000000000,0.000000000
555.243000,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.171533959,0.000000000,0.000000000
555.244000,183822889.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.113307439,-3.640937796,-11.184603192,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.093954221,-3.656075436,-11.154384197,0.000000000,,,,,,
555.359000,,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.111608971,-3.488737730,-11.201465774,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.091068037,-3.534277273,-11.163547305,0.000000000,,,,,,
555.360000,192330629.000000000,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.170078121,0.000000000,0.000000000
555.525000,243515129.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.115060016,-3.314166021,-11.221964808,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.098236228,-3.313004808,-11.190506852,0.000000000,0.000000000,0.000000000,0.000000000,1.170408173,0.000000000,0.000000000
555.625000,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.187656515,0.000000000,0.000000000
555.626000,174476939.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.118004253,-3.172724804,-11.239098861,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.105944393,-3.208421215,-11.210731373,0.000000000,,,,,,
555.627000,,8.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
555.749000,174303239.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.120168007,-3.032116620,-11.256247626,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.109504655,-3.095879796,-11.225818539,0.000000000,0.000000000,0.000000000,0.000000000,1.189802377,0.000000000,0.000000000
555.846000,171325348.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.118479040,-2.916659733,-11.269883156,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.112083265,-2.977663568,-11.240066423,0.000000000,0.000000000,0.000000000,0.000000000,1.154765348,0.000000000,0.000000000
555.988000,231826981.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.109221077,-2.754299763,-11.286293399,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.105506508,-2.746751812,-11.266402149,0.000000000,0.000000000,0.000000000,0.000000000,1.154542240,0.000000000,0.000000000
556.109000,201670779.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.110945590,-2.613868975,-11.301969376,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.100492550,-2.636819629,-11.279832758,0.000000000,0.000000000,0.000000000,0.000000000,1.193471386,0.000000000,0.000000000
556.110000,,9.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
556.247000,196753133.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.110208615,-2.447811616,-11.320317267,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.103519188,-2.514323695,-11.292354588,0.000000000,0.000000000,0.000000000,0.000000000,1.199292390,0.000000000,0.000000000
556.370000,173302084.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.102314183,-2.319659280,-11.332709165,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.103511790,-2.403327917,-11.306790348,0.000000000,0.000000000,0.000000000,0.000000000,1.149669045,0.000000000,0.000000000
556.545000,256036140.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.078807152,-2.124495879,-11.345809419,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.085286961,-2.187323323,-11.330451428,0.000000000,0.000000000,0.000000000,0.000000000,1.171362461,0.000000000,0.000000000
556.667000,189310032.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.066932859,-1.973075887,-11.354614504,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.071007551,-2.073947919,-11.337699889,0.000000000,0.000000000,0.000000000,0.000000000,1.148445715,0.000000000,0.000000000
556.814000,,8.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
556.819000,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.053468131,-1.822343526,-11.361236054,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.053615239,-1.848709149,-11.353053888,0.000000000,,,,,,
556.820000,199768064.000000000,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.161926042,0.000000000,0.000000000
556.876000,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.043886236,-1.738245158,-11.360171982,0.000000000,0.000000000,0.000000000,0.000000000,1.179889375,0.000000000,0.000000000
556.879000,98190106.000000000,3.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.046683367,-1.717149088,-11.365494356,0.000000000,,,,,,,,,,,,,,,,
556.999000,197130090.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.048536558,-1.576553565,-11.372417512,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.046240835,-1.621714309,-11.366616764,0.000000000,0.000000000,0.000000000,0.000000000,1.170117678,0.000000000,0.000000000
557.162000,238469711.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.068002327,-1.413334249,-11.385649661,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.046240835,-1.621714309,-11.366616764,0.000000000,0.000000000,0.000000000,0.000000000,1.170117678,0.000000000,0.000000000
557.304000,218508983.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.087512368,-1.218035540,-11.405170450,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.085270422,-1.275538685,-11.397991151,0.000000000,0.000000000,0.000000000,0.000000000,1.149121199,0.000000000,0.000000000
557.441000,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.084898076,-1.160945705,-11.408576928,0.000000000,,,,,,
557.442000,,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.094157767,-1.089726039,-11.417876185,0.000000000,,,,,,,,,,,,,,,,
557.444000,182246916.000000000,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.199372869,0.000000000,0.000000000
557.569000,,8.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.091947151,-1.043973015,-11.420775609,0.000000000,0.000000000,0.000000000,0.000000000,1.177634145,0.000000000,0.000000000
557.570000,194446797.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.098409572,-0.926205222,-11.434776697,0.000000000,,,,,,,,,,,,,,,,
557.733000,,8.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.089603679,-0.811341623,-11.442890138,0.000000000,0.000000000,0.000000000,0.000000000,1.163982915,0.000000000,0.000000000
557.734000,253134559.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.084064326,-0.717226539,-11.451003697,0.000000000,,,,,,,,,,,,,,,,
557.851000,179262214.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.084306087,-0.577037362,-11.462765641,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.080027522,-0.695426688,-11.450319429,0.000000000,0.000000000,0.000000000,0.000000000,1.162234990,0.000000000,0.000000000
557.979000,,8.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
557.980000,194126756.000000000,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.169938742,0.000000000,0.000000000
557.982000,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.073136971,-0.435561271,-11.471796758,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.073729983,-0.461028060,-11.468340401,0.000000000,,,,,,
558.106000,196743925.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.078156260,-0.293291156,-11.483477090,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.071139236,-0.342579933,-11.476672146,0.000000000,0.000000000,0.000000000,0.000000000,1.185883756,0.000000000,0.000000000
558.288000,263829172.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.097319132,-0.084117048,-11.505567314,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.097377254,-0.108721301,-11.502150938,0.000000000,0.000000000,0.000000000,0.000000000,1.166839978,0.000000000,0.000000000
558.417000,181089124.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.111136757,0.078348487,-11.524326120,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.092945910,0.005209496,-11.512114833,0.000000000,0.000000000,0.000000000,0.000000000,1.203156784,0.000000000,0.000000000
558.529000,166366983.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.124625420,0.204471550,-11.541025457,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.112082846,0.121842053,-11.527304662,0.000000000,0.000000000,0.000000000,0.000000000,1.151550952,0.000000000,0.000000000
558.651000,188529956.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.121875310,0.339040046,-11.556672989,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.119191189,0.237049490,-11.541599339,0.000000000,0.000000000,0.000000000,0.000000000,1.112252284,0.000000000,0.000000000
558.821000,264550501.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.084656762,0.510278410,-11.567261526,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.097280129,0.449490696,-11.563024117,0.000000000,0.000000000,0.000000000,0.000000000,0.997729889,0.000000000,0.000000000
558.948000,189046522.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.063755085,0.654130887,-11.573990052,0.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.049555046,0.000000000,0.000000000
558.950000,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.071423080,0.549442833,-11.566260001,0.000000000,,,,,,
559.077000,190417825.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,
559.197000,,9.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
559.198000,200851438.000000000,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.006023399,0.936462355,-11.573596646,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.012190197,0.890848119,-11.571129076,0.000000000,0.000000000,0.000000000,0.000000000,1.108509348,0.000000000,0.000000000
559.318000,192884991.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.007604038,1.074856248,-11.573947815,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.010704462,1.003242817,-11.567042138,0.000000000,0.000000000,0.000000000,0.000000000,1.190977212,0.000000000,0.000000000
559.492000,257476097.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.020594188,1.283421072,-11.580006677,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.020953858,1.235448720,-11.574626113,0.000000000,0.000000000,0.000000000,0.000000000,1.108151365,0.000000000,0.000000000
559.615000,189795300.000000000,9.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.006758423,1.340234934,-11.574620075,0.000000000,,,,,,
559.616000,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.017632353,1.386655432,-11.581536182,0.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.007997046,0.000000000,0.000000000
559.740000,200291109.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.035910491,1.523886943,-11.587510871,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.016304624,1.444949793,-11.577448988,0.000000000,0.000000000,0.000000000,0.000000000,1.042807644,0.000000000,0.000000000
559.845000,174912185.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.032278523,1.646932108,-11.591105736,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.033254321,1.551703678,-11.583217152,0.000000000,0.000000000,0.000000000,0.000000000,1.032143869,0.000000000,0.000000000
560.007000,252159585.000000000,9.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-0.000262491,1.746024271,-11.582554551,0.000000000,0.000000000,0.000000000,0.000000000,0.887152677,0.000000000,0.000000000
560.008000,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.012864986,1.795078528,-11.583768538,0.000000000,,,,,,,,,,,,,,,,
560.113000,176433071.000000000,9.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.031310807,1.875300029,-11.578584738,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,0.031667612,1.834977046,-11.575463003,0.000000000,0.000000000,0.000000000,0.000000000,0.879823461,0.000000000,0.000000000
