__time,/move_base/cmd_vel_throttle/angular/x,/move_base/cmd_vel_throttle/angular/y,/move_base/cmd_vel_throttle/angular/z,/move_base/cmd_vel_throttle/linear/x,/move_base/cmd_vel_throttle/linear/y,/move_base/cmd_vel_throttle/linear/z,/state/odom_pose/orientation/pitch,/state/odom_pose/orientation/roll,/state/odom_pose/orientation/w,/state/odom_pose/orientation/x,/state/odom_pose/orientation/y,/state/odom_pose/orientation/yaw,/state/odom_pose/orientation/z,/state/odom_pose/position/x,/state/odom_pose/position/y,/state/odom_pose/position/z,/state/odom_twist/angular/x,/state/odom_twist/angular/y,/state/odom_twist/angular/z,/state/odom_twist/linear/x,/state/odom_twist/linear/y,/state/odom_twist/linear/z,/state/ref_pose/orientation/pitch,/state/ref_pose/orientation/roll,/state/ref_pose/orientation/w,/state/ref_pose/orientation/x,/state/ref_pose/orientation/y,/state/ref_pose/orientation/yaw,/state/ref_pose/orientation/z,/state/ref_pose/position/x,/state/ref_pose/position/y,/state/ref_pose/position/z,/state/ref_twist/angular/x,/state/ref_twist/angular/y,/state/ref_twist/angular/z,/state/ref_twist/linear/x,/state/ref_twist/linear/y,/state/ref_twist/linear/z
545.057000,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.815764338,-0.940764368,-0.288486611,0.000000000,,,,,,
545.181000,0.000000000,0.000000000,-0.017540973,1.163615300,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545.271000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.788968325,-1.230286329,-0.401813721,0.000000000,0.000000000,0.000000000,0.000000000,1.163496255,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.802668464,-1.143719315,-0.334019145,0.000000000,0.000000000,0.000000000,0.000000000,1.079236486,0.000000000,0.000000000
545.321000,0.000000000,0.000000000,-0.033808450,1.164353917,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545.429000,0.000000000,0.000000000,-0.056816112,1.164314398,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545.541000,0.000000000,0.000000000,0.141275570,1.166317737,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545.542000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.817219442,-1.518129027,-0.497267032,0.000000000,0.000000000,0.000000000,0.000000000,1.141904040,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.817534108,-1.468999456,-0.453771041,0.000000000,0.000000000,0.000000000,0.000000000,1.162741617,0.000000000,0.000000000
545.677000,0.000000000,0.000000000,-0.035341204,1.158281955,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545.781000,0.000000000,0.000000000,-0.050741705,1.155545546,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545.818000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.833530748,-1.836399071,-0.597627832,0.000000000,0.000000000,0.000000000,0.000000000,1.135638899,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.821329567,-1.741551373,-0.581685342,0.000000000,0.000000000,0.000000000,0.000000000,1.146152766,0.000000000,0.000000000
545.883000,0.000000000,0.000000000,-0.056594584,1.161098871,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546.034000,0.000000000,0.000000000,-0.057113932,1.173189905,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546.063000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.872528472,-2.113862667,-0.671814549,0.000000000,0.000000000,0.000000000,0.000000000,1.135171189,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.846891272,-2.009985188,-0.684640467,0.000000000,0.000000000,0.000000000,0.000000000,1.152705312,0.000000000,0.000000000
546.181000,0.000000000,0.000000000,-0.051991270,1.166836929,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546.314000,0.000000000,0.000000000,0.173610224,1.171455469,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546.318000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.906828638,-2.396742360,-0.736928832,0.000000000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.880921639,-2.288857686,-0.770673450,0.000000000,0.000000000,0.000000000,0.000000000,1.152978643,0.000000000,0.000000000
546.319000,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.162194621,0.000000000,0.000000000,,,,,,,,,,,,,,,,
546.429000,0.000000000,0.000000000,-0.036344172,1.164886223,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546.538000,0.000000000,0.000000000,-0.030041713,1.167025522,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546.576000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.934461898,-2.693447184,-0.797175745,0.000000000,0.000000000,0.000000000,0.000000000,1.165309796,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.914499734,-2.575814713,-0.826217771,0.000000000,0.000000000,0.000000000,0.000000000,1.164430078,0.000000000,0.000000000
546.681000,0.000000000,0.000000000,-0.013017442,1.165585920,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546.833000,0.000000000,0.000000000,0.010181454,1.162431805,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546.855000,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.170162642,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.937345685,-2.938723480,-0.868147777,0.000000000,0.000000000,0.000000000,0.000000000,1.169482254,0.000000000,0.000000000
546.857000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.944733826,-3.002498218,-0.857900185,0.000000000,,,,,,,,,,,,,,,,,,,,,,
546.981000,0.000000000,0.000000000,0.027960244,1.167933272,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.098000,0.000000000,0.000000000,0.355023490,1.177558774,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.099000,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.165427907,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.926740441,-3.233229617,-0.919242914,0.000000000,0.000000000,0.000000000,0.000000000,1.166133967,0.000000000,0.000000000
547.100000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.928213951,-3.286393816,-0.920838949,0.000000000,,,,,,,,,,,,,,,,,,,,,,
547.224000,0.000000000,0.000000000,0.028751085,1.168008367,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.283000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.904076249,-3.498769936,-0.975020300,0.000000000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.901186090,-3.458326519,-0.973308562,0.000000000,0.000000000,0.000000000,0.000000000,1.147865972,0.000000000,0.000000000
547.284000,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.165384767,0.000000000,0.000000000,,,,,,,,,,,,,,,,
547.330000,0.000000000,0.000000000,0.035935835,1.167138333,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.476000,0.000000000,0.000000000,0.001541384,1.168201925,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.514000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.868146646,-3.752299106,-1.050979979,0.000000000,0.000000000,0.000000000,0.000000000,1.169738922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.866344566,-3.681436775,-1.037036211,0.000000000,0.000000000,0.000000000,0.000000000,1.146227603,0.000000000,0.000000000
547.628000,0.000000000,0.000000000,-0.008974927,1.165765226,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.727000,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.165867598,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.872514491,-3.967768053,-1.107912181,0.000000000,,,,,,
547.728000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.870609431,-3.988572724,-1.116423214,0.000000000,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.165999158,0.000000000,0.000000000
547.775000,0.000000000,0.000000000,-0.005212738,1.166635937,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.922000,0.000000000,0.000000000,0.376324377,1.185254526,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.925000,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.169955714,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.877215395,-4.138719866,-1.149425541,0.000000000,0.000000000,0.000000000,0.000000000,1.168785464,0.000000000,0.000000000
547.926000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.872259702,-4.213681020,-1.178345983,0.000000000,,,,,,,,,,,,,,,,,,,,,,
548.030000,0.000000000,0.000000000,0.008370847,1.166368346,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.157000,0.000000000,0.000000000,0.353639814,1.174896013,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.159000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.867439247,-4.471881103,-1.251179264,0.000000000,0.000000000,0.000000000,0.000000000,1.166692224,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.875692465,-4.422721403,-1.224532305,0.000000000,0.000000000,0.000000000,0.000000000,1.167506209,0.000000000,0.000000000
548.283000,0.000000000,0.000000000,0.024926977,1.167195357,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.413000,0.000000000,0.000000000,0.477722691,1.186643028,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.414000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.852862399,-4.739585095,-1.331879563,0.000000000,0.000000000,0.000000000,0.000000000,1.163272637,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.864716866,-4.707047961,-1.300272017,0.000000000,0.000000000,0.000000000,0.000000000,1.162767803,0.000000000,0.000000000
548.527000,0.000000000,0.000000000,0.029024904,1.177464556,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.631000,0.000000000,0.000000000,0.416971006,1.174972794,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.772000,0.000000000,0.000000000,0.052505839,1.183414480,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.878000,0.000000000,0.000000000,0.036438797,1.170707319,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.882000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.783401809,-5.267050202,-1.519916232,0.000000000,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.187113253,0.000000000,0.000000000
548.883000,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.801476575,-5.206422172,-1.466932400,0.000000000,,,,,,
548.894000,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.174422407,0.000000000,0.000000000,,,,,,,,,,,,,,,,
548.982000,0.000000000,0.000000000,0.089862895,1.187914022,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.031000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.743982658,-5.422067547,-1.590935709,0.000000000,0.000000000,0.000000000,0.000000000,1.162637868,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.768141494,-5.364899794,-1.535094697,0.000000000,0.000000000,0.000000000,0.000000000,1.116069219,0.000000000,0.000000000
549.122000,0.000000000,0.000000000,0.050710403,1.172061111,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.224000,0.000000000,0.000000000,0.059526987,1.170175387,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.312000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.698909637,-5.710419416,-1.730842507,0.000000000,0.000000000,0.000000000,0.000000000,1.142986860,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.713297209,-5.671417777,-1.687519583,0.000000000,0.000000000,0.000000000,0.000000000,1.159101186,0.000000000,0.000000000
549.375000,0.000000000,0.000000000,0.084998785,1.169664720,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.493000,0.000000000,0.000000000,0.096360139,1.158615929,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.543000,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.655617235,-5.913044136,-1.828449439,0.000000000,,,,,,
549.544000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.640661248,-5.943978333,-1.864253591,0.000000000,0.000000000,0.000000000,0.000000000,1.126021340,0.000000000,0.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.144638056,0.000000000,0.000000000
549.623000,0.000000000,0.000000000,0.137989555,1.172623505,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.778000,0.000000000,0.000000000,0.136000555,1.181148720,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.852000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.529792967,-6.217821510,-2.064147559,0.000000000,0.000000000,0.000000000,0.000000000,1.194885888,0.000000000,0.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.133498331,0.000000000,0.000000000
549.853000,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.547008699,-6.183403772,-2.024740829,0.000000000,,,,,,
549.935000,0.000000000,0.000000000,0.149419385,1.183563926,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.072000,0.000000000,0.000000000,0.154654727,1.191243159,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.094000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.419774625,-6.421299974,-2.258311383,0.000000000,0.000000000,0.000000000,0.000000000,1.205127737,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.435601969,-6.396143436,-2.220017477,0.000000000,0.000000000,0.000000000,0.000000000,1.210761603,0.000000000,0.000000000
550.178000,0.000000000,0.000000000,0.168319823,1.173234893,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.325000,0.000000000,0.000000000,0.145631085,1.200000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.354000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.294395926,-6.615975397,-2.498879156,0.000000000,0.000000000,0.000000000,0.000000000,1.235635436,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.308357488,-6.574490998,-2.440754003,0.000000000,0.000000000,0.000000000,0.000000000,1.225223099,0.000000000,0.000000000
550.468000,0.000000000,0.000000000,0.148684458,1.193291624,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.558000,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.221118891,-6.708711456,-2.643317859,0.000000000,,,,,,
550.559000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.207797520,-6.755382648,-2.708493047,0.000000000,0.000000000,0.000000000,0.000000000,1.206612928,0.000000000,0.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.218658314,0.000000000,0.000000000
550.572000,0.000000000,0.000000000,0.131204318,1.190092878,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.677000,0.000000000,0.000000000,0.123683061,1.187820857,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.833000,0.000000000,0.000000000,0.122860289,1.183499029,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.853000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.099778223,-6.917380102,-3.009989451,0.000000000,0.000000000,0.000000000,0.000000000,1.173654686,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.108478960,-6.884209058,-2.960071517,0.000000000,0.000000000,0.000000000,0.000000000,1.204392526,0.000000000,0.000000000
550.971000,0.000000000,0.000000000,0.105459762,1.159242898,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551.074000,0.000000000,0.000000000,0.110223299,1.161145701,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551.098000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.034857697,-7.025479414,-3.247266997,0.000000000,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.120699028,0.000000000,0.000000000
551.099000,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.124490804,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.036582614,-7.005608050,-3.220581620,0.000000000,,,,,,
551.175000,0.000000000,0.000000000,0.061883243,1.169226128,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551.276000,0.000000000,0.000000000,0.087267814,1.115542851,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551.401000,0.000000000,0.000000000,0.541740835,1.151731460,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551.402000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-1.957506320,-7.156223530,-3.590482516,0.000000000,0.000000000,0.000000000,0.000000000,1.043397329,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-1.973987762,-7.141233414,-3.536499001,0.000000000,0.000000000,0.000000000,0.000000000,1.092761544,0.000000000,0.000000000
551.520000,0.000000000,0.000000000,0.133420637,1.131280004,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551.648000,0.000000000,0.000000000,0.629173115,1.074703695,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551.650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.151232460,0.000000000,0.000000000
551.651000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-1.865076132,-7.213349325,-3.838198167,0.000000000,0.000000000,0.000000000,0.000000000,1.148857535,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-1.875473800,-7.214042355,-3.796505892,0.000000000,,,,,,
551.776000,0.000000000,0.000000000,0.119236677,1.153596189,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551.918000,0.000000000,0.000000000,0.589271458,1.126775371,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551.922000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-1.767600758,-7.260994126,-4.156525338,0.000000000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-1.775892376,-7.248822743,-4.068405230,0.000000000,0.000000000,0.000000000,0.000000000,1.171681900,0.000000000,0.000000000
551.928000,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.141222033,0.000000000,0.000000000,,,,,,,,,,,,,,,,
552.020000,0.000000000,0.000000000,0.113035453,1.131091417,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552.223000,0.000000000,0.000000000,0.042100988,1.059532228,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552.326000,0.000000000,0.000000000,0.023798266,1.137120945,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552.368000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-1.628091007,-7.268550097,-4.637902719,0.000000000,0.000000000,0.000000000,0.000000000,1.099784641,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-1.616503312,-7.244762832,-4.546538404,0.000000000,0.000000000,0.000000000,0.000000000,1.046257157,0.000000000,0.000000000
552.427000,0.000000000,0.000000000,0.017269122,1.165591942,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552.576000,0.000000000,0.000000000,0.014706228,1.175989768,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
