__time,/move_base/cmd_vel/angular/x,/move_base/cmd_vel/angular/y,/move_base/cmd_vel/angular/z,/move_base/cmd_vel/linear/x,/move_base/cmd_vel/linear/y,/move_base/cmd_vel/linear/z,/state/odom_pose/orientation/pitch,/state/odom_pose/orientation/roll,/state/odom_pose/orientation/w,/state/odom_pose/orientation/x,/state/odom_pose/orientation/y,/state/odom_pose/orientation/yaw,/state/odom_pose/orientation/z,/state/odom_pose/position/x,/state/odom_pose/position/y,/state/odom_pose/position/z,/state/odom_twist/angular/x,/state/odom_twist/angular/y,/state/odom_twist/angular/z,/state/odom_twist/linear/x,/state/odom_twist/linear/y,/state/odom_twist/linear/z,/state/ref_pose/orientation/pitch,/state/ref_pose/orientation/roll,/state/ref_pose/orientation/w,/state/ref_pose/orientation/x,/state/ref_pose/orientation/y,/state/ref_pose/orientation/yaw,/state/ref_pose/orientation/z,/state/ref_pose/position/x,/state/ref_pose/position/y,/state/ref_pose/position/z,/state/ref_twist/angular/x,/state/ref_twist/angular/y,/state/ref_twist/angular/z,/state/ref_twist/linear/x,/state/ref_twist/linear/y,/state/ref_twist/linear/z
546.435000,0.000000000,0.000000000,-0.056336863,1.173060575,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546.530000,0.000000000,0.000000000,0.297793961,1.104321973,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546.532000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.663356432,-1.049891853,-0.480506961,0.000000000,0.000000000,0.000000000,0.000000000,1.170160601,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.675989711,-0.917080573,-0.432449973,0.000000000,0.000000000,0.000000000,0.000000000,1.121066795,0.000000000,0.000000000
546.535000,0.000000000,0.000000000,-0.118484893,1.170541492,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546.633000,0.000000000,0.000000000,-0.179416367,1.171812707,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546.703000,0.000000000,0.000000000,0.116737742,1.190157598,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546.705000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.715806368,-1.233503919,-0.557646404,0.000000000,0.000000000,0.000000000,0.000000000,1.127370387,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.698351871,-1.151477789,-0.517710270,0.000000000,0.000000000,0.000000000,0.000000000,1.167916431,0.000000000,0.000000000
546.732000,0.000000000,0.000000000,-0.160644242,1.168050610,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546.837000,0.000000000,0.000000000,-0.138595310,1.166307674,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546.931000,0.000000000,0.000000000,-0.138271516,1.166987458,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546.955000,0.000000000,0.000000000,-0.145256834,1.174018577,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546.956000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.820018913,-1.510553570,-0.642425383,0.000000000,0.000000000,0.000000000,0.000000000,1.198588227,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.819201506,-1.501157046,-0.620054293,0.000000000,0.000000000,0.000000000,0.000000000,1.188402502,0.000000000,0.000000000
547.034000,0.000000000,0.000000000,-0.114471557,1.166006844,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.117000,0.000000000,0.000000000,0.064722559,1.195240310,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.118000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.196340970,0.000000000,0.000000000
547.119000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.887280610,-1.722267568,-0.689358429,0.000000000,0.000000000,0.000000000,0.000000000,1.191604394,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.856469208,-1.614822832,-0.644938717,0.000000000,,,,,,
547.129000,0.000000000,0.000000000,-0.108996276,1.168187853,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.232000,0.000000000,0.000000000,-0.087064709,1.168961499,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.332000,0.000000000,0.000000000,-0.058531771,1.166330554,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.334000,0.000000000,0.000000000,0.159017472,1.180818572,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.350000,0.000000000,0.000000000,0.159017472,1.180818572,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.436000,0.000000000,0.000000000,0.024281327,1.166051888,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.532000,0.000000000,0.000000000,-0.031434512,1.168706983,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.553000,0.000000000,0.000000000,0.268076983,1.172766714,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.555000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.923334850,-2.214719364,-0.787071787,0.000000000,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.162716127,0.000000000,0.000000000
547.559000,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.919211049,-2.173859892,-0.783199028,0.000000000,,,,,,
547.560000,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.161493739,0.000000000,0.000000000,,,,,,,,,,,,,,,,
547.636000,0.000000000,0.000000000,0.020964670,1.168050878,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.715000,0.000000000,0.000000000,0.229523263,1.183937809,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.716000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.882675511,-2.406036867,-0.841822244,0.000000000,0.000000000,0.000000000,0.000000000,1.170300711,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.914049934,-2.287487263,-0.816634432,0.000000000,0.000000000,0.000000000,0.000000000,1.161725153,0.000000000,0.000000000
547.730000,0.000000000,0.000000000,-0.014001008,1.163495084,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.840000,0.000000000,0.000000000,-0.061894418,1.168377210,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.925000,0.000000000,0.000000000,0.126660438,1.184797587,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547.926000,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.146154856,0.000000000,0.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.161873304,0.000000000,0.000000000
547.929000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.892719253,-2.642999110,-0.902088407,0.000000000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.869425353,-2.517792673,-0.894270185,0.000000000,,,,,,
547.932000,0.000000000,0.000000000,-0.116952152,1.165278318,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.029000,0.000000000,0.000000000,-0.097368305,1.172664528,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.078000,0.000000000,0.000000000,0.121345649,1.178924494,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.080000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.935377206,-2.811587859,-0.932544566,0.000000000,0.000000000,0.000000000,0.000000000,1.143259325,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.894760648,-2.718094105,-0.945442526,0.000000000,,,,,,
548.091000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.129713843,0.000000000,0.000000000
548.132000,0.000000000,0.000000000,-0.086491061,1.166672998,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.230000,0.000000000,0.000000000,-0.071382578,1.165452442,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.260000,0.000000000,0.000000000,0.260505278,1.178271301,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.961527544,-3.018865928,-0.968544432,0.000000000,0.000000000,0.000000000,0.000000000,1.150003895,0.000000000,0.000000000,,,,,,,,,,,,,,,,
548.261000,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.926594819,-2.937054279,-0.989469474,0.000000000,0.000000000,0.000000000,0.000000000,1.156868424,0.000000000,0.000000000
548.332000,0.000000000,0.000000000,-0.038044390,1.180367104,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.422000,0.000000000,0.000000000,0.349219862,1.172334562,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.425000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.950781455,-3.202448001,-1.004509687,0.000000000,0.000000000,0.000000000,0.000000000,1.165048419,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.950780277,-3.065317173,-1.003605871,0.000000000,0.000000000,0.000000000,0.000000000,1.170656521,0.000000000,0.000000000
548.433000,0.000000000,0.000000000,-0.063529502,1.171870991,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.535000,0.000000000,0.000000000,-0.054614161,1.169237912,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.632000,0.000000000,0.000000000,-0.030965983,1.177634602,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.641000,0.000000000,0.000000000,0.447470824,1.191513747,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.644000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.984163432,-3.456292196,-1.042538104,0.000000000,0.000000000,0.000000000,0.000000000,1.145100417,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.962696786,-3.405623516,-1.064289042,0.000000000,0.000000000,0.000000000,0.000000000,1.151149564,0.000000000,0.000000000
548.730000,0.000000000,0.000000000,0.040362826,1.169541241,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.818000,0.000000000,0.000000000,0.587612379,1.184130167,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.819000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.935848069,-3.658039066,-1.087435563,0.000000000,0.000000000,0.000000000,0.000000000,1.187906443,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.964987265,-3.511099186,-1.083475943,0.000000000,0.000000000,0.000000000,0.000000000,1.169114807,0.000000000,0.000000000
548.834000,0.000000000,0.000000000,0.008364178,1.161064758,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548.935000,0.000000000,0.000000000,-0.042149211,1.163292344,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.029000,0.000000000,0.000000000,-0.040751408,1.167722480,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.048000,0.000000000,0.000000000,0.469387208,1.194038070,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.937855929,-3.920132212,-1.142781382,0.000000000,0.000000000,0.000000000,0.000000000,1.153522393,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.926375070,-3.860927207,-1.146203242,0.000000000,0.000000000,0.000000000,0.000000000,1.157953781,0.000000000,0.000000000
549.136000,0.000000000,0.000000000,0.005331972,1.184819145,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.198000,0.000000000,0.000000000,0.484044218,1.176799488,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.199000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.899458404,-4.091146734,-1.187865567,0.000000000,0.000000000,0.000000000,0.000000000,1.120612646,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.938488164,-3.983180005,-1.158404741,0.000000000,0.000000000,0.000000000,0.000000000,1.201631020,0.000000000,0.000000000
549.230000,0.000000000,0.000000000,0.014239480,1.173069188,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.333000,0.000000000,0.000000000,-0.039982258,1.169645143,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.375000,0.000000000,0.000000000,0.513811726,1.172877789,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.379000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.173209151,0.000000000,0.000000000
549.381000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.873233010,-4.290597186,-1.245960308,0.000000000,0.000000000,0.000000000,0.000000000,1.165616785,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.875786737,-4.212681758,-1.220538125,0.000000000,,,,,,
549.431000,0.000000000,0.000000000,-0.029358098,1.180895174,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.534000,0.000000000,0.000000000,-0.030761511,1.171068037,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.616000,0.000000000,0.000000000,0.445571295,1.183026354,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.618000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.874505911,-4.561287811,-1.320249762,0.000000000,0.000000000,0.000000000,0.000000000,1.166917415,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.867812763,-4.437695726,-1.278754142,0.000000000,0.000000000,0.000000000,0.000000000,1.179651446,0.000000000,0.000000000
549.626000,0.000000000,0.000000000,-0.014887860,1.167130931,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.731000,0.000000000,0.000000000,-0.011910009,1.172220506,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.825000,0.000000000,0.000000000,0.521307978,1.186313464,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.828000,0.000000000,0.000000000,-0.057737431,1.168670196,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.883770458,-4.798797642,-1.382192173,0.000000000,0.000000000,0.000000000,0.000000000,1.171009701,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.881130519,-4.663218526,-1.337655395,0.000000000,0.000000000,0.000000000,0.000000000,1.164959821,0.000000000,0.000000000
549.938000,0.000000000,0.000000000,-0.043868248,1.167988366,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.037000,0.000000000,0.000000000,-0.022865433,1.171381478,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.066000,0.000000000,0.000000000,0.478958438,1.187700897,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.068000,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.910589043,-5.016773591,-1.422354083,0.000000000,,,,,,
550.069000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.913094072,-5.058980769,-1.440884517,0.000000000,0.000000000,0.000000000,0.000000000,1.145624027,0.000000000,0.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.159338795,0.000000000,0.000000000
550.132000,0.000000000,0.000000000,0.029133439,1.166689633,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.230000,0.000000000,0.000000000,0.077584541,1.165620997,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.307000,0.000000000,0.000000000,0.619896531,1.179346036,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.308000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.880484067,-5.338577780,-1.517175848,0.000000000,,,,,,,,,,,,,,,,,,,,,,
550.309000,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.156941531,0.000000000,0.000000000,,,,,,,,,,,0.000000000,0.000000000,0.000000000,1.162145489,0.000000000,0.000000000
550.310000,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.899012750,-5.225473880,-1.474317182,0.000000000,,,,,,
550.333000,0.000000000,0.000000000,0.099286849,1.165551747,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.433000,0.000000000,0.000000000,0.094220164,1.174101749,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.537000,0.000000000,0.000000000,0.135417342,1.171020225,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.578000,0.000000000,0.000000000,0.614909176,1.174053772,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.580000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.805969709,-5.628683576,-1.623043230,0.000000000,0.000000000,0.000000000,0.000000000,1.117737890,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.833415224,-5.562528145,-1.581806946,0.000000000,0.000000000,0.000000000,0.000000000,1.141574588,0.000000000,0.000000000
550.626000,0.000000000,0.000000000,0.184554918,1.167141406,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.732000,0.000000000,0.000000000,0.192701835,1.165538737,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.812000,0.000000000,0.000000000,0.785421242,1.166991508,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.814000,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.680228131,-5.852444551,-1.745884761,0.000000000,0.000000000,0.000000000,0.000000000,1.114209401,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.141592654,-2.746782162,-5.768867457,-1.671896691,0.000000000,0.000000000,0.000000000,0.000000000,1.216822619,0.000000000,0.000000000
550.827000,0.000000000,0.000000000,0.160476303,1.165775574,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550.940000,0.000000000,0.000000000,0.166432836,1.165368560,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551.031000,0.000000000,0.000000000,0.198750358,1.164676526,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
